window_id,filename,subject_id,action_code,label,head_drop,shoulder_drop,head_velocity_mean,head_velocity_max,torso_tilt_std,torso_tilt_range,lateral_sway_range,sway_direction_changes,min_hand_to_chest,hand_to_chest_drop,accel_slope,vertical_ratio,max_downward_vel,ending_tilt,tilt_net_change,knee_bend_min,elbow_angle_min,hand_dwell_frames,foot_sep_std,time_to_min_drop,post_fall_low_head_ratio,head_vertical_accel_peak,pre_post_head_speed_change,hand_approach_speed,hand_dwell_longest_run,hand_near_chest_stability
11824,S009C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.03295806,0.057117732,0.074606072,0.170294373,4.052071076,12.81777188,0.350111427,12,0.15156377,0.396442279,-0.002132887,0.367325021,0.090286157,19.93488612,9.477078594,1.285513954,77.78742944,3,0.294740389,0.1,0,0.165153032,-0.013028273,0.405384626,3,0.951550929
11825,S009C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.110948054,0.09787909,0.067317044,0.143956932,7.38560915,27.40838903,0.586349091,14,0.271253941,0.387984687,0.000949904,0.080225332,0.063741507,25.12889682,12.38274473,1.304761232,83.6310304,4,0.21686315,0.966666667,0.3,0.118613987,0.046881091,0.42822017,4,0.993104657
11826,S009C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.299466306,0.124501282,0.082707643,0.272655827,9.260841416,30.74397167,0.393153971,13,0.271253941,0.435478879,0.001579596,0.806007296,0.1889633,12.53791121,-0.908769782,1.415017563,83.6310304,4,0.275889015,0.766666667,0.5,0.23015953,0.0854433,0.42822017,4,0.993104657
11827,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.34517437,0.198674975,0.075964094,0.35165957,10.0276618,27.80019606,0.65607775,7,0.509012839,0.093366704,0.003159097,0.20744296,0.116243794,24.65616818,13.06326334,0.871845852,110.2363617,0,0.217274872,0.733333333,0.6,0.320653669,0.006705746,0.073322442,0,0
11828,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.116366481,0.056173378,0.092905274,0.35165957,10.455286,36.95885327,0.830795149,11,0.509012839,0.024264688,0.000565637,0.157851177,0.111458946,17.83955766,-15.32545274,0.876866475,110.2363617,0,0.203538587,0.233333333,0,0.320653669,0.046151191,0.041116494,0,0
11829,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.037480045,0.011664771,0.085692967,0.215046077,5.527614569,24.16482361,0.827306067,11,0.506122789,0.135853148,-0.001779791,0.022523195,0.060842031,21.62765848,-2.655717382,0.876866475,157.1458696,0,0.289254212,0.033333333,0.1,0.095851956,0.13531231,0.117292363,0,0
11830,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.091771016,0.052831222,0.061629146,0.204884895,3.019845161,13.7142004,0.224460903,16,0.506122789,0,-0.000148694,0.119373372,0.077988168,14.06152268,-3.633273976,0.950747302,157.1458696,0,0.23171244,0.666666667,0.2,0.089119594,0.019480238,0.117292363,0,0
11831,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.035471855,0.018421782,0.038280696,0.116557084,3.255999647,11.39556497,0.185164985,13,0.54783555,0.185732806,-0.000891036,0.667388992,0.077988168,13.84810455,-6.893114826,1.08655328,142.5938333,0,0.116974641,0.166666667,0,0.089119594,0.019480238,0.08559465,0,0
11832,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.182366616,0.092407774,0.059869589,0.15278275,5.785970361,22.38265238,0.51344772,5,0.52394006,0.23466378,0.003901359,0.125778113,0.055815092,28.82394407,14.18998782,1.142166889,143.8370827,0,0.138486352,0.966666667,0.4,0.03507655,0.036587451,0.076739655,0,0
11833,S010C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.265329068,0.111834929,0.070122359,0.15278275,8.08796085,23.63145291,0.582079595,4,0.455716321,0.127021095,-0.002290182,0.209759924,0.055815092,23.1867212,10.67029995,1.086797792,114.2761185,0,0.058995217,0.5,1,0.03507655,0.036587451,0.037957458,0,0
11834,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.227261603,0.118725086,0.065569819,0.168779869,6.811067031,18.71635498,0.498750257,7,0.521144127,0.082535076,0.002580358,0.25142491,0.077726244,26.84438351,14.7906511,0.956394444,126.0359732,0,0.20649347,0.8,1,0.1188409,-0.015660536,0.048149298,0,0
11835,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.09293062,0.04695043,0.07425963,0.168779869,4.759399414,15.17182575,0.32340633,9,0.558551796,0,-0.001595241,0.210032777,0.057500527,16.86618299,-8.151470002,0.956394444,123.3181086,0,0.173005592,0.3,0,0.111302322,0.000962125,0.079027106,0,0
11836,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0,0.053683216,0.162105541,5.008960068,17.13649154,0.513762335,4,0.58604176,0.071081302,-0.001774927,0.210681473,0.053368152,8.850948075,-17.01617923,1.071148005,117.10751,0,0.237181717,0,0,0.111302322,0.024335237,0.079027106,0,0
11837,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.062526063,0,0.037511995,0.074189671,2.214109919,8.561917182,0.256769659,6,0.605033055,0.023148087,-0.000661692,0.009746735,0.053368152,9.481996359,-7.810556583,1.071688998,136.2867531,0,0.182666463,0.7,0.2,0.076805996,0.027138985,0.05025843,0,0
11838,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.077032213,0.017212384,0.029907737,0.06158855,3.65188239,12.03370454,0.119222903,10,0.415918549,0.269625208,-0.00018904,0.232903598,0.02201446,3.009341132,-7.290269101,1.071688998,154.2212982,0,0.102866025,0.2,0,0.029878021,0.005625028,0.068583589,0,0
11839,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.411171692,0.204448182,0.061927676,0.173603386,9.564461469,35.66653431,0.101517151,13,0.415918549,0.257591319,0.004019035,0.278490312,0.117882214,38.38702113,29.60724676,1.077519608,154.2212982,0,0.111194821,0.966666667,0.2,0.079622089,0.110730838,0.068583589,0,0
11840,S010C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.518405273,0.214556388,0.07581348,0.173603386,13.06740366,35.66653431,0.357788027,11,0.408526438,0.05531228,-0.001607497,0.45459444,0.117882214,34.81555051,31.56439816,1.054158084,153.2651695,0,0.054591866,0.7,1,0.079622089,0.059148498,0.14628817,0,0
11841,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.358228601,0.059953358,0.117457359,0.371520269,4.452080397,19.04954472,0.52650835,13,0.186264945,0.365663272,0.006264952,0.892840674,0.13540777,14.86583096,4.098746647,0.991485466,61.3518952,1,0.210056035,0.966666667,0.7,0.181659039,0.083505443,0.397047022,1,0
11842,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.387386581,0.08426219,0.191467212,0.441653405,6.980289781,24.80245004,0.741865925,17,0.406852409,0.074090415,-4.96E-05,0.088023124,0.279819953,28.3386157,12.77898885,0.930794738,141.5349964,0,0.243666722,0.733333333,0.1,0.491686596,0.053670555,0.138926908,0,0
11843,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.035696198,0.118303106,0.13459191,0.441653405,6.228290567,26.07083861,0.428781925,11,0.162387441,0.49518407,-0.008153163,0.089649928,0.279819953,20.98093246,-1.646599235,0.930794738,63.2958066,2,0.301532315,0.233333333,0,0.491686596,0.053670555,0.436521123,2,0.982939545
11844,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.181432451,0.041330867,0.059688028,0.162990708,5.101146168,19.48434939,0.341275336,11,0.162387441,0.566190407,-0.00053332,0.572480586,0.150753576,35.12249518,2.907450001,1.074011187,63.2958066,2,0.207123314,0.4,0.6,0.144730917,-0.028438518,0.436521123,2,0.982939545
11845,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.092863122,0.103568675,0.048265999,0.149894461,4.679305664,18.19029355,0.291907756,14,0.310874536,0,-0.000255745,0.8857823,0.050550057,25.35178263,2.497053315,1.074011187,80.90940177,0,0.094017499,0.466666667,0,0.11062308,0.028670218,0.117013462,0,0
11846,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0.012625347,0.079937616,0.193997324,6.427095194,22.17131007,0.915772481,6,0.48788878,0.287856085,0.00325906,0.067128252,0.078873362,25.26532957,-7.518700617,1.242441994,146.8543363,0,0.126874403,0,0,0.11062308,0.072429679,0.121821667,0,0
11847,S010C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.188227526,0.02108104,0.084281341,0.205237143,4.913267513,14.50123454,0.8077517,3,0.460283585,0.180167893,-0.002222017,0.160400243,0.078873362,16.99463153,-6.573428949,1.123923675,154.5841718,0,0.068053593,0.966666667,0.4,0.10103185,0.053843226,0.121821667,0,0
11848,S011C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.826444591,0.493126207,0.120573979,0.730743444,13.31994328,44.5635347,0.825555996,11,0.487917678,0.095947343,0.007421167,0.559682081,0.171381313,50.14980097,31.86849027,0.971335949,136.1325053,0,0.296239905,0.666666667,0.5,0.168505933,0.030130061,0.099530516,0,0
11849,S011C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.417207794,0.327156217,0.184250416,0.730743444,16.29420061,56.51526169,0.893428594,12,0.514101377,0.06235986,0.000287464,0.429296314,0.174498105,9.080424974,-29.33208124,0.971335949,139.2137857,0,0.339044086,0.166666667,0.1,0.213605143,-0.141285067,0.259706018,0,0
11850,S011C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0.241096504,0.125266626,0.534153677,15.32638593,55.47428903,0.768636437,8,0.436039165,0.363710415,-0.005457463,0.473006236,0.174498105,7.2983319,-34.59529711,0.994177174,65.6361346,0,0.29797322,0,0,0.213605143,-0.141285067,0.259706018,0,0
11851,S011C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.23675449,0.029217516,0.060192754,0.282921563,3.297081397,12.29104687,0.298992847,14,0.373584067,0.302976419,-0.002227847,0.357636136,0.078622018,16.59890006,7.546760379,0.933439025,101.764548,0,0.141748,0.933333333,1,0.123587706,0.074621277,0.166345936,0,0
11852,S011C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.397367749,0.043656822,0.074360415,0.295333334,3.80038561,13.5918028,0.344292146,16,0.265629074,0.464707037,0.004038886,0.486300355,0.216635494,15.27523131,8.542373494,0.933439025,130.9881655,1,0.160775569,0.9,0.4,0.14966076,0.103513481,0.158561143,1,0
11853,S011C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.363192119,0.283876609,0.103252993,0.310605937,12.92787878,37.19046825,0.42921312,15,0.26150293,0.249585941,-0.000249926,0.117234662,0.216635494,44.22025567,32.16883934,1.025270675,126.3971332,7,0.159468476,0.566666667,0,0.14966076,0.103513481,0.241035233,5,0.988671247
11854,S011C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.716037215,0.437162731,0.164294721,0.63609063,14.11926548,43.93923792,0.920114333,18,0.430714284,0.226251665,0.014364279,3.03608798,0.311709768,46.84081796,33.05951998,0.35667927,129.6675509,0,0.180283339,0.5,0.5,0.411575684,-0.037020695,0.168580997,0,0
11855,S011C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.217296483,0.193685199,0.205602553,0.63609063,16.90693365,62.92080115,0.920114333,14,0.310249865,0.174099192,-0.003383073,0.707423779,0.311709768,2.959867852,-48.664905,0.35667927,86.48711203,0,0.288246044,0.566666667,0,0.411575684,-0.037020695,0.168580997,0,0
11856,S011C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.413401928,0.263290885,0.101432973,0.369948586,19.49025568,62.92080115,0.537860121,10,0.310249865,0.393095104,-0.007843634,0.412583676,0.252378648,12.5875297,-33.7495361,0.38414854,86.48711203,0,0.249060592,0.066666667,0,0.16587084,0.211792865,0.165184977,0,0
11857,S011C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.156703802,0.025059511,0.039247229,0.066212043,2.292469986,9.206361953,0.161424845,8,0.483710313,0.197810927,-0.000434168,0.328701609,0.032393073,13.16080549,8.781895856,1.092121726,133.3696632,0,0.120195704,0.966666667,1,0.040404045,-0.005926421,0.127885432,0,0
11858,S011C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.233903375,0.112967028,0.055981576,0.184009717,7.314006994,20.94921951,0.306407461,6,0.281916161,0.341064479,0.002462953,0.068459316,0.081877592,14.64869699,4.01567654,1.009010743,131.5591294,1,0.153093927,0.833333333,0.8,0.162022655,0.039586292,0.143406192,1,0
11859,S011C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.155081173,0.090830432,0.070363629,0.184009717,4.406886888,14.90867937,0.512125839,3,0.281916161,0.291713023,-0.000609559,0.007112358,0.081877592,26.0806626,9.962784364,1.009010743,131.5591294,2,0.17425463,0.333333333,0,0.162022655,0.042187013,0.143406192,1,0.996171328
11860,S011C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,1.497146478,0.480128497,0.129171529,0.449089335,17.52076778,49.32596502,0.668156195,11,0.305260805,0.244986931,0.00369647,1.753797966,0.305678657,54.27084744,26.63112333,0.401848753,88.70409072,0,0.349317533,0.733333333,0.8,0.200207052,0.102338177,0.158399787,0,0
11861,S011C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.926120961,0.249667292,0.170284021,0.449089335,11.23751529,38.21790782,0.963888881,15,0.305260805,0.099355909,0.000555877,0.686290129,0.305678657,32.80726984,-16.24115383,0.401848753,88.70409072,0,0.341447296,0.233333333,0,0.297055592,0.102338177,0.158399787,0,0
11862,S011C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.034383936,0.091438522,0.149738688,0.413918957,10.97605705,37.79411301,1.236568173,11,0.314175755,0.089490641,-0.002102172,0.477428277,0.163535077,27.69449842,-22.73908814,0.858350506,117.3808019,0,0.22969688,0.066666667,0,0.297055592,0.032860762,0.234476195,0,0
11863,S011C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.464149911,0.10503977,0.135494295,0.356060473,3.980754236,20.37291349,0.376941607,13,0.314175755,0,0.000218274,1.535371747,0.220622988,27.26103289,2.442191046,1.164459781,117.3808019,0,0.273999293,0.633333333,0.7,0.249234674,0.149842259,0.223573085,0,0
11864,S011C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.03225412,0.037850109,0.175158705,0.438707105,7.140824223,22.88462946,0.639135692,15,0.27039585,0.126558196,0.002498861,0.425917244,0.32984252,18.2070234,-5.953807449,1.014720168,93.14212866,2,0.197742808,0.133333333,0,0.710003561,0.162226196,0.118833557,2,0.992444621
11865,S011C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.182836039,0.148926303,0.142337731,0.438707105,10.34390747,35.82616783,0.736468073,13,0.269908231,0.337265411,-0.008098425,0.127076314,0.32984252,36.03665735,9.24575933,1.014720168,159.8350767,3,0.22112989,0.6,0.2,0.710003561,0.162226196,0.1716121,2,0.992757676
11866,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.998355698,0.701392493,0.137823652,0.635733685,16.90767892,59.5151924,0.663905216,8,0.286517723,0.352029641,0.006156262,1.28678879,0.521570975,59.41382553,44.21437367,0.429298453,118.8164937,1,0.27307248,0.966666667,0.1,0.451792908,0.290070637,0.305369149,1,0
11867,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.462883422,0.317903263,0.164028286,1.424267355,13.91228434,53.45440852,0.939653476,12,0.286517723,0.333859557,-0.006690245,0.312507465,0.521570975,26.62255079,-27.81923845,0.429298453,118.8164937,1,0.666062707,0.666666667,0.4,0.451792908,-0.201217513,0.305369149,1,0
11868,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.018869058,0.070509987,0.042663137,0.249669475,6.379195983,22.44111439,0.189547075,10,0.572625858,0.292369291,-0.001191939,1.103198841,0.032782552,43.70135013,6.211470219,0.476550486,77.95027265,0,0.607770228,0.166666667,0,0.142734836,-0.063494387,0.168367743,0,0
11869,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.182953706,0.555780581,0.039102127,0.372685234,15.80856388,43.12712513,0.36229433,9,0.581247503,0.049208446,-0.000545336,0.264100191,0.270393742,70.68477173,43.12712513,0.578775491,70.54134952,0,0.557218015,0.9,0.9,0.312067938,0.111496075,0.263072911,0,0
11870,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.324414019,0.382419647,0.033108098,0.372685234,4.326304786,25.41743552,0.216570847,13,0.581247503,0.301934012,-0.002579058,0.689811774,0.270393742,71.54373467,23.89165489,0.578775491,70.54134952,0,0.549242807,0.5,0.4,0.081816614,0.338097438,0.263072911,0,0
11871,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0.058245156,0.037187828,0.329478014,3.105218707,11.81051038,0.106866397,11,0.597693372,0.004106208,0.001892953,1.655870252,0.04736708,61.25900492,-8.286926031,0.607141436,61.82437219,0,0.471635182,0,0,0.190397995,0.012804618,0.066617422,0,0
11872,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0,0.05186202,0.329478014,4.684722027,18.31162521,0.290974812,10,0.661043843,0,0.000775151,1.225696868,0.103336297,56.89960834,-13.41334118,0.675438862,41.22546863,0,0.683788917,0,0,0.192093414,0.09070155,0.087324854,0,0
11873,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.002093205,0.016154905,0.040114616,0.216713242,2.765799968,11.08525904,0.350527336,7,0.831787559,0.018799594,-0.001063358,1.681282055,0.103336297,54.75585689,-7.287814901,0.731552241,41.04569053,0,0.486899438,0.033333333,0,0.192093414,0.09070155,0.087324854,0,0
11874,S012C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0.127894867,0.037406186,0.191172723,5.005635435,17.15686104,0.270674802,9,0.88948979,0.047601909,-0.000192769,1.970317747,0.057100042,64.86724582,8.378558589,0.832479859,66.41993454,0,0.485963042,0,0,0.144331966,0.050769269,0.072337117,0,0
11875,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,1.092457109,0.9906447,0.332618021,1.387488793,21.92491085,77.85695693,0.979730226,14,0.360766914,0.314861646,0.022789244,0.878508647,0.673467988,41.5414209,24.55892133,0.813719122,32.86085926,0,0.445810136,0.533333333,0,1.153886867,-0.426679695,0.261304607,0,0
11876,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.019857657,0.001437025,0.497575105,1.387488793,20.53895318,78.46094189,0.979730226,20,0.250816051,0.32703993,-0.014224866,0.770774303,0.673467988,44.61536113,-47.26506072,0.813719122,41.74267952,1,0.605848107,0.033333333,0,1.164885483,-0.426679695,0.478132794,1,0
11877,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.593471683,0.382124218,0.278126735,0.980576196,11.95365857,40.69159203,0.453339319,18,0.250816051,0.09793285,-0.026264195,0.784316791,0.644528465,29.04859207,14.32756395,0.801050428,41.74267952,1,0.63621502,0.166666667,0.9,1.164885483,0.585601133,0.478132794,1,0
11878,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.075697701,0.013438772,0.084455591,0.272105975,12.79639727,39.5027164,0.303250353,13,0.450183045,0.353590026,-0.002988495,0.673591714,0.127592124,11.00720143,-38.49766839,0.801050428,123.6171638,0,0.590189461,0.366666667,0,0.181639561,0.05250159,0.223180856,0,0
11879,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0,0.039971967,0.12632206,9.07077455,25.77090154,0.195887637,10,0.450183045,0.424501251,-0.000371852,0.353646489,0.004036691,3.630602838,-23.7897595,1.126740845,123.6171638,0,0.103235738,0,0,0.030814514,-0.001149398,0.097763002,0,0
11880,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.4281865,0.046042831,0.06673191,0.386813809,4.255721108,18.74265086,0.28166178,8,0.519039074,0.109745316,0.005378573,0.749326339,0.189853132,20.39211166,9.929243102,0.94618318,157.7007832,0,0.107749954,0.933333333,0.2,0.127974498,-0.263305929,0.092272547,0,0
11881,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.457542591,0.242499555,0.094670639,0.386813809,12.31851974,36.46549732,0.354302192,14,0.425827623,0.236881431,-6.70E-05,0.450728253,0.189853132,41.03368948,36.46549732,0.692374754,126.7433815,0,0.16569063,0.433333333,0.1,0.143620292,-0.053719378,0.186801842,0,0
11882,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.014036826,0.176537171,0.079635773,0.263139302,5.192556255,19.54851049,0.469210625,14,0.181907873,0.24391975,-0.002419767,0.136632882,0.138185714,37.98203777,16.42803326,0.692374754,69.86935144,7,0.097685919,0.033333333,0,0.143620292,0.134060774,0.186801842,7,0.963859375
11883,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.131009168,0.022824649,0.058859308,0.197597362,4.709757534,16.81319578,0.54893706,9,0.135990822,0.455143293,-0.001533319,0.049651937,0.050976475,29.80804083,-9.263535153,0.952638754,45.73384109,15,0.067500186,0.8,0.5,0.127544414,0.042728851,0.325333052,8,0.959527774
11884,S012C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.199023025,0.071686226,0.048875798,0.137309656,5.84899521,19.67228646,0.268239426,5,0.135990822,0.247391495,-0.000692489,0.636254215,0.050976475,13.20936733,-11.07995189,1.117831071,45.73384109,10,0.014651361,0.3,0,0.063987136,0.042728851,0.247391495,8,0.960138959
11885,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,1.112568857,0.657289983,0.067347447,0.180935406,18.67825297,52.08445237,0.615608253,12,0.267923045,0.022179818,0.000516554,1.266096516,0.148269335,71.90049978,48.72455866,0.865553366,123.7652386,5,0.340109844,0.833333333,1,0.17118307,0.011421016,0.21527115,5,0.98912572
11886,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.449016102,0.299321524,0.130773929,0.368842501,13.33163684,42.1856711,0.766516634,15,0.267454547,0.373729427,0.005192531,0.255040419,0.226507068,45.68237441,-10.16964592,0.836884928,53.85699933,1,0.533010156,0.333333333,0,0.273903678,0.085349241,0.302704379,1,0
11887,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.061670026,0,0.141656254,0.368842501,11.71542456,51.778879,0.67480982,14,0.267454547,0.311377458,-0.005002353,2.127209092,0.226507068,17.77575483,-51.778879,0.836884928,53.85699933,1,0.592270779,0.1,0,0.273903678,0.085349241,0.302704379,1,0
11888,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0.005062713,0.078916438,0.258243822,15.05240179,41.90655733,0.449711267,9,0.504626014,0.094507622,-0.002580465,0.876612046,0.024160387,4.597377626,-40.83770054,1.264014607,148.2075502,0,0.515745951,0,0,0.117762033,0.089300773,0.144010215,0,0
11889,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0,0.037191907,0.066285517,0.22589851,4.295194862,17.91127479,0.552021434,9,0.504626014,0.511277891,0.002010301,0.111613275,0.177010481,7.882335199,-7.237509364,1.678973391,148.2075502,0,0.139527244,0,0,0.389135659,0.074778593,0.144010215,0,0
11890,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.552128125,0.147267628,0.096794757,0.466694362,9.079201928,26.89562512,0.463929127,13,0.276325517,0.375809053,0.002924623,2.181738208,0.348516866,20.4991089,15.48807519,0.898245227,119.8833708,4,0.202344916,0.733333333,1,0.389135659,0.090069025,0.236252,2,0.993248806
11891,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.634343166,0.162390217,0.130899921,0.493101046,6.181567744,24.32537498,0.317978873,19,0.220610042,0.473263675,1.54E-05,0.716355974,0.348516866,20.51292063,10.00825223,0.739753907,126.8121692,5,0.233659049,0.866666667,0.8,0.36069243,0.090069025,0.309861178,2,0.973224765
11892,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.233590118,0.113936448,0.104461346,0.493101046,3.467291011,17.05206186,0.443597266,15,0.220610042,0.465944815,-0.006140842,0.133746384,0.122011672,22.32899227,1.522637856,0.739753907,126.8121692,1,0.082764397,0.366666667,0,0.129460249,0.11464372,0.309861178,1,0
11893,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.142309845,0.181499022,0.102182674,0.557262073,7.448750957,25.95592894,0.51447585,15,0.186831547,0.261510903,0.002244492,0.135529905,0.091123854,36.15862651,15.92018832,1.173829262,58.09785173,1,0.049839622,0.9,0.5,0.261597068,0.011861959,0.296143329,1,0
11894,S012C003P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.16886228,0.177340704,0.110148348,0.557262073,10.28573969,31.03624373,0.295234588,15,0.186831547,0.726240114,-0.004868406,1.027344774,0.089994275,9.784175591,-11.13214148,1.173829262,58.09785173,1,0.063914208,0.4,0,0.261597068,-0.194336496,0.296143329,1,0
11895,S013C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.031074327,0,0.026141791,0.087568082,3.026371296,10.36651174,0.069618151,9,0.618988343,0.021980644,0.003083806,0.045848139,0.051048855,6.601020926,-6.332249772,1.2537229,155.9465417,0,0.016112923,0.966666667,0.1,0.031724086,0.082722647,0.070314488,0,0
11896,S013C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.416168274,0.035134358,0.066024819,0.20792226,4.161814088,17.26065606,0.25349252,13,0.38363533,0.245885307,0.002447676,0.5420806,0.147536992,17.81514533,5.198392983,0.964850118,150.3550312,0,0.156467485,0.966666667,0.4,0.110493354,0.130740148,0.172200184,0,0
11897,S013C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.345236369,0.102821621,0.068569346,0.324965377,7.8544045,22.65110611,0.25349252,16,0.317492051,0.329273992,-0.002277665,0.79484177,0.147536992,24.38143274,17.99399942,0.911011811,86.63911372,0,0.099553868,0.466666667,0.9,0.16628435,0.130740148,0.274488017,0,0
11898,S013C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.287033534,0.154796293,0.071308192,0.324965377,4.265568854,19.66527398,0.786437353,13,0.28173532,0.103541302,0.00023516,0.496398337,0.222859492,36.75941259,19.64105373,0.911011811,81.01293485,2,0.043118885,0.933333333,0.8,0.207815336,0.039211583,0.274488017,1,0.99557975
11899,S013C001P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.499516204,0.287368542,0.101164719,0.283751674,9.421786806,33.61644866,0.555875259,16,0.28173532,0.295771111,0.001243424,0.600157337,0.222859492,32.02138607,7.6540786,0.710207467,81.01293485,2,0.105952263,0.666666667,0.9,0.208389863,0.080410708,0.225890817,1,0.99557975
11900,S013C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.06118872,0.002506949,0.023267379,0.099169753,0.816055843,3.11154358,0.148915768,6,0.579738512,0.012798065,0.002956583,0.057918204,0.043015748,9.537201335,0.909962868,1.360954227,161.0630801,0,0.011357663,0.9,0.1,0.079423478,-0.016283273,0.029060151,0,0
11901,S013C002P008R002A042.skeleton,8,42,Staggering/Unbalanced Movement,0.268609494,0.045784778,0.056150383,0.180244451,4.569182398,12.81236154,0.217889993,7,0.478795724,0.140475311,0.002280637,0.115382635,0.063289082,16.74066801,8.607820548,1.165611087,153.5137561,0,0.191757375,0.8,0.6,0.079423478,-0.015080857,0.166828645,0,0
