window_id,subject_id,original_label,stage1_target,abnormal_probability,prediction_threshold_0.50
11251,7,Staggering/Unbalanced Movement,1,0.6023682951927185,1
11252,7,Staggering/Unbalanced Movement,1,0.69974285364151,1
11253,7,Staggering/Unbalanced Movement,1,0.48860642313957214,0
11254,7,Staggering/Unbalanced Movement,1,0.8716312646865845,1
11255,7,Staggering/Unbalanced Movement,1,0.906714677810669,1
11256,7,Staggering/Unbalanced Movement,1,0.10507168620824814,0
11257,7,Staggering/Unbalanced Movement,1,0.2202657014131546,0
11258,7,Staggering/Unbalanced Movement,1,0.10725665092468262,0
11259,7,Staggering/Unbalanced Movement,1,0.1272457391023636,0
11260,7,Staggering/Unbalanced Movement,1,0.060041993856430054,0
11261,7,Staggering/Unbalanced Movement,1,0.6149206757545471,1
11262,7,Staggering/Unbalanced Movement,1,0.5692864656448364,1
11263,7,Staggering/Unbalanced Movement,1,0.30540183186531067,0
11264,7,Staggering/Unbalanced Movement,1,0.04691826552152634,0
11265,7,Staggering/Unbalanced Movement,1,0.05272556096315384,0
11266,7,Staggering/Unbalanced Movement,1,0.03317979350686073,0
11267,7,Staggering/Unbalanced Movement,1,0.6053099632263184,1
11268,7,Staggering/Unbalanced Movement,1,0.9767040014266968,1
11269,7,Staggering/Unbalanced Movement,1,0.3834090530872345,0
11270,7,Staggering/Unbalanced Movement,1,0.36974984407424927,0
11271,7,Staggering/Unbalanced Movement,1,0.35472866892814636,0
11272,7,Staggering/Unbalanced Movement,1,0.12173080444335938,0
11273,7,Staggering/Unbalanced Movement,1,0.15713846683502197,0
11274,7,Staggering/Unbalanced Movement,1,0.7834211587905884,1
11275,7,Staggering/Unbalanced Movement,1,0.8752596974372864,1
11276,7,Staggering/Unbalanced Movement,1,0.7488599419593811,1
11277,7,Staggering/Unbalanced Movement,1,0.2211403101682663,0
11278,7,Staggering/Unbalanced Movement,1,0.9357381463050842,1
11279,7,Staggering/Unbalanced Movement,1,0.8038908839225769,1
11280,7,Staggering/Unbalanced Movement,1,0.4203599989414215,0
11281,7,Staggering/Unbalanced Movement,1,0.7941758632659912,1
11282,7,Staggering/Unbalanced Movement,1,0.8304386734962463,1
11283,7,Staggering/Unbalanced Movement,1,0.9052402377128601,1
11284,7,Staggering/Unbalanced Movement,1,0.8503711819648743,1
11285,7,Staggering/Unbalanced Movement,1,0.1295989751815796,0
11286,7,Staggering/Unbalanced Movement,1,0.11977093666791916,0
11287,7,Staggering/Unbalanced Movement,1,0.9591518640518188,1
11288,7,Staggering/Unbalanced Movement,1,0.6740573048591614,1
11289,7,Staggering/Unbalanced Movement,1,0.7414063215255737,1
11290,7,Staggering/Unbalanced Movement,1,0.7123395800590515,1
11291,7,Staggering/Unbalanced Movement,1,0.7184579968452454,1
11292,7,Staggering/Unbalanced Movement,1,0.6818832159042358,1
11293,7,Staggering/Unbalanced Movement,1,0.43759387731552124,0
11294,7,Staggering/Unbalanced Movement,1,0.6128734350204468,1
11295,7,Staggering/Unbalanced Movement,1,0.6140756607055664,1
11296,7,Staggering/Unbalanced Movement,1,0.8526902198791504,1
11297,7,Staggering/Unbalanced Movement,1,0.8840237855911255,1
11298,7,Staggering/Unbalanced Movement,1,0.94952392578125,1
11299,7,Staggering/Unbalanced Movement,1,0.9695632457733154,1
11300,7,Staggering/Unbalanced Movement,1,0.9326545000076294,1
11301,7,Staggering/Unbalanced Movement,1,0.9586672782897949,1
11302,7,Staggering/Unbalanced Movement,1,0.27445241808891296,0
11303,7,Staggering/Unbalanced Movement,1,0.3555026054382324,0
11304,7,Staggering/Unbalanced Movement,1,0.36563411355018616,0
11305,7,Staggering/Unbalanced Movement,1,0.8213925957679749,1
11306,7,Staggering/Unbalanced Movement,1,0.5844768285751343,1
11307,7,Staggering/Unbalanced Movement,1,0.21302387118339539,0
11308,7,Staggering/Unbalanced Movement,1,0.0823071077466011,0
11309,7,Staggering/Unbalanced Movement,1,0.30556851625442505,0
11310,7,Staggering/Unbalanced Movement,1,0.8757376074790955,1
11311,7,Staggering/Unbalanced Movement,1,0.8567774891853333,1
11312,7,Staggering/Unbalanced Movement,1,0.7482407093048096,1
11313,7,Staggering/Unbalanced Movement,1,0.5536711812019348,1
11314,7,Staggering/Unbalanced Movement,1,0.5092861652374268,1
11315,7,Staggering/Unbalanced Movement,1,0.8817574381828308,1
11316,7,Staggering/Unbalanced Movement,1,0.8622359037399292,1
11317,7,Staggering/Unbalanced Movement,1,0.9362379908561707,1
11318,7,Staggering/Unbalanced Movement,1,0.9923965334892273,1
11319,7,Staggering/Unbalanced Movement,1,0.9841984510421753,1
11320,7,Staggering/Unbalanced Movement,1,0.6681631803512573,1
11321,7,Staggering/Unbalanced Movement,1,0.9035574197769165,1
11322,7,Staggering/Unbalanced Movement,1,0.8092891573905945,1
11323,7,Staggering/Unbalanced Movement,1,0.9741331338882446,1
11324,7,Staggering/Unbalanced Movement,1,0.9818036556243896,1
11325,7,Staggering/Unbalanced Movement,1,0.8767359852790833,1
11326,7,Staggering/Unbalanced Movement,1,0.9379143118858337,1
11327,7,Staggering/Unbalanced Movement,1,0.9550125002861023,1
11328,7,Staggering/Unbalanced Movement,1,0.9275174736976624,1
11329,7,Staggering/Unbalanced Movement,1,0.9120213985443115,1
11330,7,Staggering/Unbalanced Movement,1,0.7850449681282043,1
11331,7,Staggering/Unbalanced Movement,1,0.7440284490585327,1
11332,7,Staggering/Unbalanced Movement,1,0.6707941293716431,1
11333,7,Staggering/Unbalanced Movement,1,0.9193499684333801,1
11334,7,Staggering/Unbalanced Movement,1,0.18740320205688477,0
11335,7,Staggering/Unbalanced Movement,1,0.20655249059200287,0
11336,7,Staggering/Unbalanced Movement,1,0.6974262595176697,1
11337,7,Staggering/Unbalanced Movement,1,0.7474098205566406,1
11338,7,Staggering/Unbalanced Movement,1,0.5977994203567505,1
11339,7,Staggering/Unbalanced Movement,1,0.6732202768325806,1
11340,7,Staggering/Unbalanced Movement,1,0.528791069984436,1
11341,7,Staggering/Unbalanced Movement,1,0.6154502630233765,1
11342,7,Staggering/Unbalanced Movement,1,0.6410480737686157,1
11343,7,Staggering/Unbalanced Movement,1,0.9448140263557434,1
11344,7,Staggering/Unbalanced Movement,1,0.6700232028961182,1
11345,7,Staggering/Unbalanced Movement,1,0.39631980657577515,0
11346,7,Staggering/Unbalanced Movement,1,0.6337228417396545,1
11347,7,Staggering/Unbalanced Movement,1,0.9018074870109558,1
11348,7,Staggering/Unbalanced Movement,1,0.7554307579994202,1
11349,7,Staggering/Unbalanced Movement,1,0.7523359656333923,1
11350,7,Staggering/Unbalanced Movement,1,0.6995123624801636,1
11351,7,Staggering/Unbalanced Movement,1,0.20964637398719788,0
11352,7,Staggering/Unbalanced Movement,1,0.5157486200332642,1
11353,7,Staggering/Unbalanced Movement,1,0.5605908632278442,1
11354,7,Staggering/Unbalanced Movement,1,0.5963447690010071,1
11355,7,Staggering/Unbalanced Movement,1,0.8752955794334412,1
11356,7,Staggering/Unbalanced Movement,1,0.31352323293685913,0
11357,7,Staggering/Unbalanced Movement,1,0.8864060044288635,1
11358,7,Staggering/Unbalanced Movement,1,0.6180121898651123,1
11359,7,Staggering/Unbalanced Movement,1,0.6330705881118774,1
11360,7,Staggering/Unbalanced Movement,1,0.28177616000175476,0
11361,7,Staggering/Unbalanced Movement,1,0.35291045904159546,0
11362,7,Staggering/Unbalanced Movement,1,0.0427326001226902,0
11363,7,Staggering/Unbalanced Movement,1,0.7167415618896484,1
11364,7,Staggering/Unbalanced Movement,1,0.7061730027198792,1
11365,7,Staggering/Unbalanced Movement,1,0.2934286594390869,0
11366,7,Staggering/Unbalanced Movement,1,0.26504334807395935,0
11367,7,Staggering/Unbalanced Movement,1,0.16204361617565155,0
11368,7,Staggering/Unbalanced Movement,1,0.06974929571151733,0
11369,7,Staggering/Unbalanced Movement,1,0.039537519216537476,0
11370,7,Staggering/Unbalanced Movement,1,0.9610685706138611,1
11371,7,Staggering/Unbalanced Movement,1,0.9880186319351196,1
11372,7,Staggering/Unbalanced Movement,1,0.9689150452613831,1
11373,7,Staggering/Unbalanced Movement,1,0.9147713780403137,1
11374,7,Staggering/Unbalanced Movement,1,0.9132221937179565,1
11375,7,Staggering/Unbalanced Movement,1,0.9196695685386658,1
11376,7,Staggering/Unbalanced Movement,1,0.8736668825149536,1
11377,7,Staggering/Unbalanced Movement,1,0.970067024230957,1
11378,7,Staggering/Unbalanced Movement,1,0.9692602157592773,1
11379,7,Staggering/Unbalanced Movement,1,0.2653200328350067,0
11380,7,Staggering/Unbalanced Movement,1,0.5631489753723145,1
11381,7,Staggering/Unbalanced Movement,1,0.3364606499671936,0
11382,7,Staggering/Unbalanced Movement,1,0.5558423399925232,1
11383,7,Staggering/Unbalanced Movement,1,0.5654082298278809,1
11384,7,Staggering/Unbalanced Movement,1,0.6600845456123352,1
11385,7,Staggering/Unbalanced Movement,1,0.532223641872406,1
11386,7,Staggering/Unbalanced Movement,1,0.49011456966400146,0
11387,7,Staggering/Unbalanced Movement,1,0.7524057626724243,1
11388,8,Staggering/Unbalanced Movement,1,0.21080230176448822,0
11389,8,Staggering/Unbalanced Movement,1,0.1118110716342926,0
11390,8,Staggering/Unbalanced Movement,1,0.0418766550719738,0
11391,8,Staggering/Unbalanced Movement,1,0.16341593861579895,0
11392,8,Staggering/Unbalanced Movement,1,0.09979633241891861,0
11393,8,Staggering/Unbalanced Movement,1,0.5936430096626282,1
11394,8,Staggering/Unbalanced Movement,1,0.7346899509429932,1
11395,8,Staggering/Unbalanced Movement,1,0.6711691617965698,1
11396,8,Staggering/Unbalanced Movement,1,0.35155555605888367,0
11397,8,Staggering/Unbalanced Movement,1,0.11926199495792389,0
11398,8,Staggering/Unbalanced Movement,1,0.845837414264679,1
11399,8,Staggering/Unbalanced Movement,1,0.6014788746833801,1
11400,8,Staggering/Unbalanced Movement,1,0.5401071906089783,1
11401,8,Staggering/Unbalanced Movement,1,0.19564737379550934,0
11402,8,Staggering/Unbalanced Movement,1,0.041917115449905396,0
11403,8,Staggering/Unbalanced Movement,1,0.7431262731552124,1
11404,8,Staggering/Unbalanced Movement,1,0.71703040599823,1
11405,8,Staggering/Unbalanced Movement,1,0.7388042211532593,1
11406,8,Staggering/Unbalanced Movement,1,0.9775552749633789,1
11407,8,Staggering/Unbalanced Movement,1,0.9592902660369873,1
11408,8,Staggering/Unbalanced Movement,1,0.7930499315261841,1
11409,8,Staggering/Unbalanced Movement,1,0.8896833658218384,1
11410,8,Staggering/Unbalanced Movement,1,0.7692444324493408,1
11411,8,Staggering/Unbalanced Movement,1,0.7032175660133362,1
11412,8,Staggering/Unbalanced Movement,1,0.9570538997650146,1
11413,8,Staggering/Unbalanced Movement,1,0.8868522644042969,1
11414,8,Staggering/Unbalanced Movement,1,0.7811130881309509,1
11415,8,Staggering/Unbalanced Movement,1,0.8271980285644531,1
11416,8,Staggering/Unbalanced Movement,1,0.5288161635398865,1
11417,8,Staggering/Unbalanced Movement,1,0.2843434512615204,0
11418,8,Staggering/Unbalanced Movement,1,0.9666029810905457,1
11419,8,Staggering/Unbalanced Movement,1,0.9757015705108643,1
11420,8,Staggering/Unbalanced Movement,1,0.9412918090820312,1
11421,8,Staggering/Unbalanced Movement,1,0.9042864441871643,1
11422,8,Staggering/Unbalanced Movement,1,0.7655490636825562,1
11423,8,Staggering/Unbalanced Movement,1,0.8953644037246704,1
11424,8,Staggering/Unbalanced Movement,1,0.7988805770874023,1
11425,8,Staggering/Unbalanced Movement,1,0.7086594104766846,1
11426,8,Staggering/Unbalanced Movement,1,0.8634181618690491,1
11427,8,Staggering/Unbalanced Movement,1,0.6373100280761719,1
11428,8,Staggering/Unbalanced Movement,1,0.5916718244552612,1
11429,8,Staggering/Unbalanced Movement,1,0.6985607147216797,1
11430,8,Staggering/Unbalanced Movement,1,0.9448614120483398,1
11431,8,Staggering/Unbalanced Movement,1,0.8910896182060242,1
11432,8,Staggering/Unbalanced Movement,1,0.9345011115074158,1
11433,8,Staggering/Unbalanced Movement,1,0.8256286978721619,1
11434,8,Staggering/Unbalanced Movement,1,0.7792597413063049,1
11435,8,Staggering/Unbalanced Movement,1,0.9454202651977539,1
11436,8,Staggering/Unbalanced Movement,1,0.9868847131729126,1
11437,8,Staggering/Unbalanced Movement,1,0.977325439453125,1
11438,8,Staggering/Unbalanced Movement,1,0.9653599262237549,1
11439,8,Staggering/Unbalanced Movement,1,0.7539668083190918,1
11440,8,Staggering/Unbalanced Movement,1,0.9126325249671936,1
11441,8,Staggering/Unbalanced Movement,1,0.6563245058059692,1
11442,8,Staggering/Unbalanced Movement,1,0.9557392001152039,1
11443,8,Staggering/Unbalanced Movement,1,0.9680683016777039,1
11444,8,Staggering/Unbalanced Movement,1,0.9679080247879028,1
11445,8,Staggering/Unbalanced Movement,1,0.9514806270599365,1
11446,8,Staggering/Unbalanced Movement,1,0.8775451183319092,1
11447,8,Staggering/Unbalanced Movement,1,0.8519288897514343,1
11448,8,Staggering/Unbalanced Movement,1,0.8807724714279175,1
11449,8,Staggering/Unbalanced Movement,1,0.7692557573318481,1
11450,8,Staggering/Unbalanced Movement,1,0.8940995931625366,1
11451,8,Staggering/Unbalanced Movement,1,0.8520148992538452,1
11452,8,Staggering/Unbalanced Movement,1,0.7594761848449707,1
11453,8,Staggering/Unbalanced Movement,1,0.4529864490032196,0
11454,8,Staggering/Unbalanced Movement,1,0.8551909923553467,1
11455,8,Staggering/Unbalanced Movement,1,0.9214567542076111,1
11456,8,Staggering/Unbalanced Movement,1,0.9470914602279663,1
11457,8,Staggering/Unbalanced Movement,1,0.7712985873222351,1
11458,8,Staggering/Unbalanced Movement,1,0.8286911845207214,1
11459,8,Staggering/Unbalanced Movement,1,0.9021102786064148,1
11460,8,Staggering/Unbalanced Movement,1,0.9001277089118958,1
11461,8,Staggering/Unbalanced Movement,1,0.9426483511924744,1
11462,8,Staggering/Unbalanced Movement,1,0.8639726638793945,1
11463,8,Staggering/Unbalanced Movement,1,0.6553813219070435,1
11464,8,Staggering/Unbalanced Movement,1,0.9392136931419373,1
11465,8,Staggering/Unbalanced Movement,1,0.6582710146903992,1
11466,8,Staggering/Unbalanced Movement,1,0.6133169531822205,1
11467,8,Staggering/Unbalanced Movement,1,0.8520114421844482,1
11468,8,Staggering/Unbalanced Movement,1,0.4455394446849823,0
11469,8,Staggering/Unbalanced Movement,1,0.9661277532577515,1
11470,8,Staggering/Unbalanced Movement,1,0.9715235233306885,1
11471,8,Staggering/Unbalanced Movement,1,0.959709107875824,1
11472,8,Staggering/Unbalanced Movement,1,0.8821954727172852,1
11473,8,Staggering/Unbalanced Movement,1,0.7882921695709229,1
11474,8,Staggering/Unbalanced Movement,1,0.6521407961845398,1
11475,8,Staggering/Unbalanced Movement,1,0.8571998476982117,1
11476,8,Staggering/Unbalanced Movement,1,0.9405480623245239,1
11477,8,Staggering/Unbalanced Movement,1,0.8779096007347107,1
11478,8,Staggering/Unbalanced Movement,1,0.9623801708221436,1
11479,8,Staggering/Unbalanced Movement,1,0.9739363193511963,1
11480,8,Staggering/Unbalanced Movement,1,0.919435441493988,1
11481,8,Staggering/Unbalanced Movement,1,0.9673543572425842,1
11482,8,Staggering/Unbalanced Movement,1,0.9923721551895142,1
11483,8,Staggering/Unbalanced Movement,1,0.9900023937225342,1
11484,8,Staggering/Unbalanced Movement,1,0.9631012678146362,1
11485,8,Staggering/Unbalanced Movement,1,0.9783741235733032,1
11486,8,Staggering/Unbalanced Movement,1,0.9687373042106628,1
11487,8,Staggering/Unbalanced Movement,1,0.9708583354949951,1
11488,8,Staggering/Unbalanced Movement,1,0.9809094071388245,1
11489,8,Staggering/Unbalanced Movement,1,0.9836211204528809,1
11490,8,Staggering/Unbalanced Movement,1,0.9541327357292175,1
11491,8,Staggering/Unbalanced Movement,1,0.9686892628669739,1
11492,8,Staggering/Unbalanced Movement,1,0.7433819770812988,1
11493,8,Staggering/Unbalanced Movement,1,0.9471431374549866,1
11494,8,Staggering/Unbalanced Movement,1,0.982488214969635,1
11495,8,Staggering/Unbalanced Movement,1,0.9848010540008545,1
11496,8,Staggering/Unbalanced Movement,1,0.9758611917495728,1
11497,8,Staggering/Unbalanced Movement,1,0.9484293460845947,1
11498,8,Staggering/Unbalanced Movement,1,0.2140733003616333,0
11499,8,Staggering/Unbalanced Movement,1,0.953977644443512,1
11500,8,Staggering/Unbalanced Movement,1,0.9253382086753845,1
11501,8,Staggering/Unbalanced Movement,1,0.9258418679237366,1
11502,8,Staggering/Unbalanced Movement,1,0.8272942900657654,1
11503,8,Staggering/Unbalanced Movement,1,0.8573125004768372,1
11504,8,Staggering/Unbalanced Movement,1,0.9480416178703308,1
11505,8,Staggering/Unbalanced Movement,1,0.9041399955749512,1
11506,8,Staggering/Unbalanced Movement,1,0.3308087885379791,0
11507,8,Staggering/Unbalanced Movement,1,0.814854621887207,1
11508,8,Staggering/Unbalanced Movement,1,0.7239624857902527,1
11509,8,Staggering/Unbalanced Movement,1,0.970252513885498,1
11510,8,Staggering/Unbalanced Movement,1,0.8943387866020203,1
11511,8,Staggering/Unbalanced Movement,1,0.9800974726676941,1
11512,8,Staggering/Unbalanced Movement,1,0.9593074321746826,1
11513,8,Staggering/Unbalanced Movement,1,0.9271039366722107,1
11514,8,Staggering/Unbalanced Movement,1,0.19477573037147522,0
11515,8,Staggering/Unbalanced Movement,1,0.13555528223514557,0
11516,8,Staggering/Unbalanced Movement,1,0.3106643259525299,0
11517,8,Staggering/Unbalanced Movement,1,0.26207342743873596,0
11518,8,Staggering/Unbalanced Movement,1,0.2809440791606903,0
11519,8,Staggering/Unbalanced Movement,1,0.5175623297691345,1
11520,8,Staggering/Unbalanced Movement,1,0.8570444583892822,1
11521,8,Staggering/Unbalanced Movement,1,0.4916618764400482,0
11522,8,Staggering/Unbalanced Movement,1,0.9623088836669922,1
11523,8,Staggering/Unbalanced Movement,1,0.9671858549118042,1
11524,8,Staggering/Unbalanced Movement,1,0.8953850269317627,1
11525,8,Staggering/Unbalanced Movement,1,0.8740121722221375,1
11526,8,Staggering/Unbalanced Movement,1,0.941470742225647,1
11527,8,Staggering/Unbalanced Movement,1,0.9156557321548462,1
11528,8,Staggering/Unbalanced Movement,1,0.5929629802703857,1
11529,8,Staggering/Unbalanced Movement,1,0.550067663192749,1
11530,8,Staggering/Unbalanced Movement,1,0.9324451088905334,1
11531,8,Staggering/Unbalanced Movement,1,0.7716027498245239,1
11532,8,Staggering/Unbalanced Movement,1,0.6919593811035156,1
11533,8,Staggering/Unbalanced Movement,1,0.9891265034675598,1
11534,8,Staggering/Unbalanced Movement,1,0.9881812334060669,1
11535,8,Staggering/Unbalanced Movement,1,0.9364470839500427,1
11536,8,Staggering/Unbalanced Movement,1,0.978959858417511,1
11537,8,Staggering/Unbalanced Movement,1,0.9207590222358704,1
11538,8,Staggering/Unbalanced Movement,1,0.9627626538276672,1
11539,8,Staggering/Unbalanced Movement,1,0.9211326837539673,1
11540,8,Staggering/Unbalanced Movement,1,0.8196280002593994,1
11541,8,Staggering/Unbalanced Movement,1,0.9390102028846741,1
11542,8,Staggering/Unbalanced Movement,1,0.8580355644226074,1
11543,8,Staggering/Unbalanced Movement,1,0.9605181217193604,1
11544,8,Staggering/Unbalanced Movement,1,0.9100286960601807,1
11545,8,Staggering/Unbalanced Movement,1,0.9855530858039856,1
11546,8,Staggering/Unbalanced Movement,1,0.8684180974960327,1
11547,8,Staggering/Unbalanced Movement,1,0.9367498755455017,1
11548,8,Staggering/Unbalanced Movement,1,0.9419294595718384,1
11549,8,Staggering/Unbalanced Movement,1,0.9257020950317383,1
11550,8,Staggering/Unbalanced Movement,1,0.8090007305145264,1
11551,8,Staggering/Unbalanced Movement,1,0.8179899454116821,1
11552,8,Staggering/Unbalanced Movement,1,0.7649899125099182,1
11553,8,Staggering/Unbalanced Movement,1,0.5459179282188416,1
11554,8,Staggering/Unbalanced Movement,1,0.644411027431488,1
11555,8,Staggering/Unbalanced Movement,1,0.9289118647575378,1
11556,8,Staggering/Unbalanced Movement,1,0.9179722666740417,1
11557,8,Staggering/Unbalanced Movement,1,0.9499711394309998,1
11558,8,Staggering/Unbalanced Movement,1,0.8976511359214783,1
11559,8,Staggering/Unbalanced Movement,1,0.9448744654655457,1
11560,8,Staggering/Unbalanced Movement,1,0.9165409207344055,1
11561,8,Staggering/Unbalanced Movement,1,0.9061341881752014,1
11562,8,Staggering/Unbalanced Movement,1,0.9066081643104553,1
11563,8,Staggering/Unbalanced Movement,1,0.9267752766609192,1
11564,8,Staggering/Unbalanced Movement,1,0.1256181299686432,0
11565,8,Staggering/Unbalanced Movement,1,0.12277616560459137,0
11566,8,Staggering/Unbalanced Movement,1,0.3668549358844757,0
11567,8,Staggering/Unbalanced Movement,1,0.7056079506874084,1
11568,8,Staggering/Unbalanced Movement,1,0.7107278108596802,1
11569,8,Staggering/Unbalanced Movement,1,0.9716482758522034,1
11570,8,Staggering/Unbalanced Movement,1,0.07001528143882751,0
11571,8,Staggering/Unbalanced Movement,1,0.7140291929244995,1
11572,8,Staggering/Unbalanced Movement,1,0.8944261074066162,1
11573,8,Staggering/Unbalanced Movement,1,0.8614270687103271,1
11574,8,Staggering/Unbalanced Movement,1,0.7886048555374146,1
11575,8,Staggering/Unbalanced Movement,1,0.7451437711715698,1
11576,8,Staggering/Unbalanced Movement,1,0.9183543920516968,1
11577,8,Staggering/Unbalanced Movement,1,0.843733012676239,1
11578,8,Staggering/Unbalanced Movement,1,0.905789315700531,1
11579,8,Staggering/Unbalanced Movement,1,0.711042582988739,1
11580,8,Staggering/Unbalanced Movement,1,0.47578978538513184,0
11581,8,Staggering/Unbalanced Movement,1,0.9368558526039124,1
11582,8,Staggering/Unbalanced Movement,1,0.4224756956100464,0
11583,8,Staggering/Unbalanced Movement,1,0.38959208130836487,0
11584,8,Staggering/Unbalanced Movement,1,0.0772063359618187,0
11585,8,Staggering/Unbalanced Movement,1,0.17912015318870544,0
11586,8,Staggering/Unbalanced Movement,1,0.22901460528373718,0
11587,8,Staggering/Unbalanced Movement,1,0.754443347454071,1
11588,8,Staggering/Unbalanced Movement,1,0.16105806827545166,0
11589,8,Staggering/Unbalanced Movement,1,0.9475305080413818,1
11590,8,Staggering/Unbalanced Movement,1,0.34613293409347534,0
11591,8,Staggering/Unbalanced Movement,1,0.5281500220298767,1
11592,8,Staggering/Unbalanced Movement,1,0.7689595818519592,1
11593,8,Staggering/Unbalanced Movement,1,0.8962287902832031,1
11594,8,Staggering/Unbalanced Movement,1,0.8002963066101074,1
11595,8,Staggering/Unbalanced Movement,1,0.32170408964157104,0
11596,8,Staggering/Unbalanced Movement,1,0.7970783710479736,1
11597,8,Staggering/Unbalanced Movement,1,0.7748178243637085,1
11598,8,Staggering/Unbalanced Movement,1,0.7549970746040344,1
11599,8,Staggering/Unbalanced Movement,1,0.7417423725128174,1
11600,8,Staggering/Unbalanced Movement,1,0.2158827930688858,0
11601,8,Staggering/Unbalanced Movement,1,0.17949236929416656,0
11602,8,Staggering/Unbalanced Movement,1,0.749598503112793,1
11603,8,Staggering/Unbalanced Movement,1,0.9548124670982361,1
11604,8,Staggering/Unbalanced Movement,1,0.7781462669372559,1
11605,8,Staggering/Unbalanced Movement,1,0.7970247864723206,1
11606,8,Staggering/Unbalanced Movement,1,0.3909034729003906,0
11607,8,Staggering/Unbalanced Movement,1,0.30049294233322144,0
11608,8,Staggering/Unbalanced Movement,1,0.6893316507339478,1
11609,8,Staggering/Unbalanced Movement,1,0.902580738067627,1
11610,8,Staggering/Unbalanced Movement,1,0.6392287611961365,1
11611,8,Staggering/Unbalanced Movement,1,0.372938871383667,0
11612,8,Staggering/Unbalanced Movement,1,0.3533799648284912,0
11613,8,Staggering/Unbalanced Movement,1,0.7705298066139221,1
11614,8,Staggering/Unbalanced Movement,1,0.6776840686798096,1
11615,8,Staggering/Unbalanced Movement,1,0.9820472002029419,1
11616,8,Staggering/Unbalanced Movement,1,0.8474938869476318,1
11617,8,Staggering/Unbalanced Movement,1,0.6918954253196716,1
11618,8,Staggering/Unbalanced Movement,1,0.8195382952690125,1
11619,8,Staggering/Unbalanced Movement,1,0.7542945742607117,1
11620,8,Staggering/Unbalanced Movement,1,0.32221290469169617,0
11621,8,Staggering/Unbalanced Movement,1,0.8918896317481995,1
11622,8,Staggering/Unbalanced Movement,1,0.9285680651664734,1
11623,8,Staggering/Unbalanced Movement,1,0.782331109046936,1
11624,8,Staggering/Unbalanced Movement,1,0.9371598958969116,1
11625,8,Staggering/Unbalanced Movement,1,0.7922992706298828,1
11626,8,Staggering/Unbalanced Movement,1,0.8792720437049866,1
11627,8,Staggering/Unbalanced Movement,1,0.2771936357021332,0
11628,8,Staggering/Unbalanced Movement,1,0.3803693950176239,0
11629,8,Staggering/Unbalanced Movement,1,0.3258715271949768,0
11630,8,Staggering/Unbalanced Movement,1,0.3842129707336426,0
11631,8,Staggering/Unbalanced Movement,1,0.9106178283691406,1
11632,8,Staggering/Unbalanced Movement,1,0.8368544578552246,1
11633,8,Staggering/Unbalanced Movement,1,0.8042073249816895,1
11634,8,Staggering/Unbalanced Movement,1,0.39743536710739136,0
11635,8,Staggering/Unbalanced Movement,1,0.5387377738952637,1
11636,8,Staggering/Unbalanced Movement,1,0.23726192116737366,0
11637,8,Staggering/Unbalanced Movement,1,0.6235182285308838,1
11638,8,Staggering/Unbalanced Movement,1,0.7772037982940674,1
11639,8,Staggering/Unbalanced Movement,1,0.1620703786611557,0
11640,8,Staggering/Unbalanced Movement,1,0.6751362085342407,1
11641,8,Staggering/Unbalanced Movement,1,0.0688471794128418,0
11642,8,Staggering/Unbalanced Movement,1,0.09086793661117554,0
11643,8,Staggering/Unbalanced Movement,1,0.649105429649353,1
11644,8,Staggering/Unbalanced Movement,1,0.6611611843109131,1
11645,8,Staggering/Unbalanced Movement,1,0.9255180954933167,1
11646,8,Staggering/Unbalanced Movement,1,0.962909460067749,1
11647,8,Staggering/Unbalanced Movement,1,0.7892869710922241,1
11648,8,Staggering/Unbalanced Movement,1,0.8166225552558899,1
11649,8,Staggering/Unbalanced Movement,1,0.26257970929145813,0
11650,8,Staggering/Unbalanced Movement,1,0.8128888607025146,1
11651,8,Staggering/Unbalanced Movement,1,0.689905047416687,1
11652,8,Staggering/Unbalanced Movement,1,0.793167233467102,1
11653,8,Staggering/Unbalanced Movement,1,0.47336462140083313,0
11654,8,Staggering/Unbalanced Movement,1,0.5696742534637451,1
11655,8,Staggering/Unbalanced Movement,1,0.5966405272483826,1
11656,8,Staggering/Unbalanced Movement,1,0.3448962867259979,0
11657,8,Staggering/Unbalanced Movement,1,0.6393437385559082,1
11658,8,Staggering/Unbalanced Movement,1,0.8761391043663025,1
11659,8,Staggering/Unbalanced Movement,1,0.8273425102233887,1
11660,8,Staggering/Unbalanced Movement,1,0.948665201663971,1
11661,8,Staggering/Unbalanced Movement,1,0.451649010181427,0
11662,8,Staggering/Unbalanced Movement,1,0.4803122282028198,0
11663,8,Staggering/Unbalanced Movement,1,0.8076417446136475,1
11664,8,Staggering/Unbalanced Movement,1,0.8510333895683289,1
11665,8,Staggering/Unbalanced Movement,1,0.7020721435546875,1
11666,8,Staggering/Unbalanced Movement,1,0.8732756972312927,1
11667,8,Staggering/Unbalanced Movement,1,0.8732825517654419,1
11668,8,Staggering/Unbalanced Movement,1,0.7864682674407959,1
11669,8,Staggering/Unbalanced Movement,1,0.9461049437522888,1
11670,8,Staggering/Unbalanced Movement,1,0.9821288585662842,1
11671,8,Staggering/Unbalanced Movement,1,0.8877975344657898,1
11672,8,Staggering/Unbalanced Movement,1,0.646439254283905,1
11673,8,Staggering/Unbalanced Movement,1,0.8757109642028809,1
11674,8,Staggering/Unbalanced Movement,1,0.8421131372451782,1
